53.1162 0.0893198
53.0162 0.0863025
52.9162 0.162695
52.8162 0.135184
52.7162 0.0969713
52.6162 0.121862
52.5162 0.1457
52.4162 0.211964
52.3162 0.15167
52.2162 0.0708763
52.1162 0.0831068
52.0162 0.0837302
51.9162 0.132725
51.8162 0.28346
51.7162 0.301562
51.6162 0.166283
51.5162 0.178761
51.4162 0.247901
51.3162 0.235462
